TrueTemp,Lon,Lat
49.99,-94.6780897664721,37.0588373477898
49.81,-94.6502678065054,37.0588373477898
49.6900000000001,-94.6409938198499,37.0588373477898
48.65,-94.6317198331943,37.0588373477898
46.7500000000001,-94.6224458465388,37.0588373477898
48.55,-94.6131718598832,37.0588373477898
47.87,-94.6038978732277,37.0588373477898
48.1300000000001,-94.5946238865721,37.0588373477898
48.81,-94.5853498999166,37.0588373477898
48.61,-94.5760759132611,37.0588373477898
47.6900000000001,-94.5668019266055,37.0588373477898
45.55,-94.55752793995,37.0588373477898
43.85,-94.5482539532944,37.0588373477898
42.99,-94.5389799666389,37.0588373477898
42.43,-94.5297059799833,37.0588373477898
43.39,-94.5204319933278,37.0588373477898
44.89,-94.5111580066722,37.0588373477898
45.2500000000001,-94.5018840200167,37.0588373477898
45.0700000000001,-94.4926100333611,37.0588373477898
45.73,-94.4833360467056,37.0588373477898
44.37,-94.47406206005,37.0588373477898
43.33,-94.4647880733945,37.0588373477898
48.83,-95.8837080316931,37.0495633694746
48.37,-95.8744340450375,37.0495633694746
47.83,-95.865160058382,37.0495633694746
47.35,-95.8558860717264,37.0495633694746
47.55,-95.8466120850709,37.0495633694746
52.43,-95.7909681651376,37.0495633694746
52.21,-95.7816941784821,37.0495633694746
51.93,-95.7724201918265,37.0495633694746
51.6300000000001,-95.763146205171,37.0495633694746
51.39,-95.7538722185154,37.0495633694746
51.55,-95.7445982318599,37.0495633694746
51.61,-95.7353242452043,37.0495633694746
50.89,-95.7260502585488,37.0495633694746
48.45,-95.7167762718933,37.0495633694746
47.99,-95.7075022852377,37.0495633694746
48.1300000000001,-95.6982282985822,37.0495633694746
47.83,-95.6889543119266,37.0495633694746
48.17,-95.6796803252711,37.0495633694746
48.31,-95.6704063386155,37.0495633694746
48.27,-95.66113235196,37.0495633694746
48.21,-95.6518583653044,37.0495633694746
50.43,-95.6425843786489,37.0495633694746
46.09,-95.6333103919933,37.0495633694746
44.99,-95.6240364053378,37.0495633694746
44.35,-95.6147624186822,37.0495633694746
49.61,-95.5312965387823,37.0495633694746
49.85,-95.5220225521268,37.0495633694746
50.21,-95.5127485654712,37.0495633694746
50.31,-95.5034745788157,37.0495633694746
50.27,-95.4942005921601,37.0495633694746
50.37,-95.4849266055046,37.0495633694746
50.67,-95.475652618849,37.0495633694746
48.39,-95.457104645538,37.0495633694746
48.39,-95.4478306588824,37.0495633694746
49.15,-95.4385566722269,37.0495633694746
48.81,-95.4292826855713,37.0495633694746
44.01,-95.4107347122602,37.0495633694746
44.59,-95.4014607256047,37.0495633694746
44.47,-95.3921867389491,37.0495633694746
42.77,-95.3829127522936,37.0495633694746
49.17,-95.3550907923269,37.0495633694746
49.67,-95.3458168056714,37.0495633694746
50.05,-95.3365428190158,37.0495633694746
50.43,-95.3272688323603,37.0495633694746
50.61,-95.3179948457047,37.0495633694746
52.35,-95.3087208590492,37.0495633694746
52.05,-95.2994468723937,37.0495633694746
50.77,-95.2901728857381,37.0495633694746
50.1900000000001,-95.2808988990826,37.0495633694746
50.87,-95.271624912427,37.0495633694746
49.99,-95.2623509257715,37.0495633694746
49.83,-95.2530769391159,37.0495633694746
50.01,-95.2438029524604,37.0495633694746
49.47,-95.2345289658048,37.0495633694746
48.31,-95.2252549791493,37.0495633694746
47.5700000000001,-95.2159809924937,37.0495633694746
47.2500000000001,-95.2067070058382,37.0495633694746
46.79,-95.1974330191826,37.0495633694746
48.03,-95.1881590325271,37.0495633694746
48.53,-95.1788850458716,37.0495633694746
48.53,-95.169611059216,37.0495633694746
47.89,-95.1603370725605,37.0495633694746
46.99,-95.1510630859049,37.0495633694746
48.15,-95.1417890992494,37.0495633694746
49.65,-95.1325151125938,37.0495633694746
49.65,-95.1232411259383,37.0495633694746
49.61,-95.1139671392827,37.0495633694746
50.0700000000001,-95.1046931526272,37.0495633694746
50.23,-95.0954191659716,37.0495633694746
49.6900000000001,-95.0861451793161,37.0495633694746
48.55,-95.0768711926606,37.0495633694746
48.09,-95.067597206005,37.0495633694746
50.21,-95.0583232193495,37.0495633694746
49.97,-95.0490492326939,37.0495633694746
47.93,-95.0397752460384,37.0495633694746
45.17,-95.0305012593828,37.0495633694746
46.6300000000001,-95.0212272727273,37.0495633694746
47.97,-95.0119532860717,37.0495633694746
46.49,-95.0026792994162,37.0495633694746
45.91,-94.9934053127606,37.0495633694746
45.21,-94.9841313261051,37.0495633694746
45.89,-94.9748573394495,37.0495633694746
47.0700000000001,-94.965583352794,37.0495633694746
47.15,-94.9563093661384,37.0495633694746
46.0700000000001,-94.9470353794829,37.0495633694746
46.93,-94.9377613928274,37.0495633694746
49.23,-94.9284874061718,37.0495633694746
47.39,-94.9192134195163,37.0495633694746
47.11,-94.9099394328607,37.0495633694746
46.97,-94.9006654462052,37.0495633694746
47.1900000000001,-94.8913914595496,37.0495633694746
47.15,-94.8821174728941,37.0495633694746
47.03,-94.8728434862385,37.0495633694746
47.2500000000001,-94.863569499583,37.0495633694746
47.35,-94.8542955129274,37.0495633694746
47.61,-94.8450215262719,37.0495633694746
48.29,-94.8357475396163,37.0495633694746
48.65,-94.8264735529608,37.0495633694746
47.93,-94.8171995663053,37.0495633694746
48.49,-94.8079255796497,37.0495633694746
48.7500000000001,-94.7986515929942,37.0495633694746
48.1300000000001,-94.7893776063386,37.0495633694746
48.39,-94.7801036196831,37.0495633694746
49.09,-94.7708296330275,37.0495633694746
48.71,-94.761555646372,37.0495633694746
48.21,-94.7522816597164,37.0495633694746
48.49,-94.7430076730609,37.0495633694746
47.47,-94.7337336864053,37.0495633694746
47.71,-94.659541793161,37.0495633694746
48.2500000000001,-94.6502678065054,37.0495633694746
48.59,-94.6409938198499,37.0495633694746
49.01,-94.6317198331943,37.0495633694746
49.33,-94.6224458465388,37.0495633694746
48.11,-94.6131718598832,37.0495633694746
48.73,-94.6038978732277,37.0495633694746
48.91,-94.5946238865721,37.0495633694746
48.0700000000001,-94.5853498999166,37.0495633694746
47.41,-94.5760759132611,37.0495633694746
45.7500000000001,-94.5668019266055,37.0495633694746
44.23,-94.55752793995,37.0495633694746
42.6900000000001,-94.5482539532944,37.0495633694746
41.6300000000001,-94.5389799666389,37.0495633694746
42.71,-94.5297059799833,37.0495633694746
45.39,-94.5204319933278,37.0495633694746
46.55,-94.5111580066722,37.0495633694746
47.17,-94.4926100333611,37.0495633694746
45.99,-94.4833360467056,37.0495633694746
46.01,-94.47406206005,37.0495633694746
46.79,-94.3627742201835,37.0495633694746
47.61,-94.3535002335279,37.0495633694746
45.95,-94.3442262468724,37.0495633694746
46.11,-94.3349522602169,37.0495633694746
50.17,-95.8929820183486,37.0402893911593
49.55,-95.8837080316931,37.0402893911593
49.0700000000001,-95.8744340450375,37.0402893911593
48.67,-95.865160058382,37.0402893911593
48.37,-95.8558860717264,37.0402893911593
48.87,-95.8466120850709,37.0402893911593
52.43,-95.8002421517932,37.0402893911593
52.67,-95.7909681651376,37.0402893911593
52.47,-95.7816941784821,37.0402893911593
51.97,-95.7724201918265,37.0402893911593
51.93,-95.763146205171,37.0402893911593
51.49,-95.7538722185154,37.0402893911593
51.49,-95.7445982318599,37.0402893911593
48.09,-95.7260502585488,37.0402893911593
47.61,-95.7167762718933,37.0402893911593
47.73,-95.7075022852377,37.0402893911593
48.01,-95.6982282985822,37.0402893911593
48.03,-95.6889543119266,37.0402893911593
47.61,-95.6796803252711,37.0402893911593
48.15,-95.6704063386155,37.0402893911593
48.17,-95.66113235196,37.0402893911593
50.43,-95.6518583653044,37.0402893911593
48.89,-95.6425843786489,37.0402893911593
48.1900000000001,-95.6333103919933,37.0402893911593
48.6900000000001,-95.5962144453711,37.0402893911593
48.6900000000001,-95.5869404587156,37.0402893911593
49.77,-95.5405705254379,37.0402893911593
49.81,-95.5312965387823,37.0402893911593
50.2500000000001,-95.5220225521268,37.0402893911593
50.03,-95.5127485654712,37.0402893911593
49.53,-95.5034745788157,37.0402893911593
48.99,-95.4942005921601,37.0402893911593
48.83,-95.4849266055046,37.0402893911593
49.15,-95.4478306588824,37.0402893911593
48.65,-95.4385566722269,37.0402893911593
48.55,-95.4292826855713,37.0402893911593
43.5700000000001,-95.4200086989158,37.0402893911593
44.47,-95.4107347122602,37.0402893911593
45.45,-95.4014607256047,37.0402893911593
51.51,-95.3179948457047,37.0402893911593
51.2500000000001,-95.3087208590492,37.0402893911593
50.85,-95.2994468723937,37.0402893911593
50.65,-95.2901728857381,37.0402893911593
50.55,-95.2808988990826,37.0402893911593
49.99,-95.271624912427,37.0402893911593
50.99,-95.2623509257715,37.0402893911593
50.11,-95.2530769391159,37.0402893911593
49.41,-95.2438029524604,37.0402893911593
49.01,-95.2345289658048,37.0402893911593
48.47,-95.2252549791493,37.0402893911593
48.0700000000001,-95.2159809924937,37.0402893911593
47.55,-95.2067070058382,37.0402893911593
46.53,-95.1974330191826,37.0402893911593
48.53,-95.1881590325271,37.0402893911593
48.61,-95.1788850458716,37.0402893911593
48.6300000000001,-95.169611059216,37.0402893911593
47.5700000000001,-95.1603370725605,37.0402893911593
48.1300000000001,-95.1510630859049,37.0402893911593
49.29,-95.1417890992494,37.0402893911593
48.77,-95.1325151125938,37.0402893911593
48.49,-95.1232411259383,37.0402893911593
49.23,-95.1139671392827,37.0402893911593
50.01,-95.1046931526272,37.0402893911593
49.27,-95.0954191659716,37.0402893911593
48.27,-95.0861451793161,37.0402893911593
49.03,-95.0768711926606,37.0402893911593
48.97,-95.067597206005,37.0402893911593
49.39,-95.0583232193495,37.0402893911593
47.7500000000001,-95.0490492326939,37.0402893911593
46.41,-95.0397752460384,37.0402893911593
47.65,-95.0305012593828,37.0402893911593
48.59,-95.0212272727273,37.0402893911593
47.1900000000001,-95.0119532860717,37.0402893911593
45.61,-95.0026792994162,37.0402893911593
44.85,-94.9934053127606,37.0402893911593
45.45,-94.9841313261051,37.0402893911593
46.6900000000001,-94.9748573394495,37.0402893911593
47.15,-94.965583352794,37.0402893911593
47.6300000000001,-94.9563093661384,37.0402893911593
48.53,-94.9470353794829,37.0402893911593
47.91,-94.9377613928274,37.0402893911593
47.6300000000001,-94.9284874061718,37.0402893911593
47.11,-94.9192134195163,37.0402893911593
46.6900000000001,-94.9099394328607,37.0402893911593
46.81,-94.9006654462052,37.0402893911593
48.51,-94.8913914595496,37.0402893911593
47.65,-94.8821174728941,37.0402893911593
47.17,-94.8728434862385,37.0402893911593
47.55,-94.863569499583,37.0402893911593
47.59,-94.8542955129274,37.0402893911593
47.53,-94.8450215262719,37.0402893911593
47.97,-94.8357475396163,37.0402893911593
49.97,-94.8264735529608,37.0402893911593
49.61,-94.8171995663053,37.0402893911593
48.83,-94.8079255796497,37.0402893911593
47.81,-94.7986515929942,37.0402893911593
48.5700000000001,-94.7801036196831,37.0402893911593
48.89,-94.7708296330275,37.0402893911593
48.83,-94.761555646372,37.0402893911593
47.65,-94.7522816597164,37.0402893911593
46.87,-94.7430076730609,37.0402893911593
47.0700000000001,-94.6780897664721,37.0402893911593
46.61,-94.6688157798165,37.0402893911593
47.17,-94.659541793161,37.0402893911593
47.91,-94.6502678065054,37.0402893911593
48.77,-94.6409938198499,37.0402893911593
48.35,-94.6317198331943,37.0402893911593
46.59,-94.6224458465388,37.0402893911593
47.01,-94.6131718598832,37.0402893911593
47.99,-94.5946238865721,37.0402893911593
47.35,-94.5853498999166,37.0402893911593
46.37,-94.5760759132611,37.0402893911593
45.01,-94.5668019266055,37.0402893911593
43.7500000000001,-94.55752793995,37.0402893911593
42.29,-94.5482539532944,37.0402893911593
41.53,-94.5389799666389,37.0402893911593
42.51,-94.5297059799833,37.0402893911593
44.67,-94.5204319933278,37.0402893911593
45.81,-94.5111580066722,37.0402893911593
46.61,-94.5018840200167,37.0402893911593
48.31,-94.4926100333611,37.0402893911593
48.59,-94.4833360467056,37.0402893911593
43.93,-94.3813221934946,37.0402893911593
42.17,-94.372048206839,37.0402893911593
42.17,-94.3627742201835,37.0402893911593
44.11,-94.3535002335279,37.0402893911593
44.6900000000001,-94.3442262468724,37.0402893911593
45.01,-94.3349522602169,37.0402893911593
48.31,-93.1200600083403,37.0402893911593
48.87,-93.1107860216847,37.0402893911593
49.65,-93.1015120350292,37.0402893911593
48.93,-95.8837080316931,37.031015412844
48.6900000000001,-95.8744340450375,37.031015412844
48.6900000000001,-95.865160058382,37.031015412844
48.83,-95.8558860717264,37.031015412844
52.81,-95.8466120850709,37.031015412844
52.81,-95.8373380984153,37.031015412844
52.85,-95.8280641117598,37.031015412844
51.91,-95.8187901251042,37.031015412844
51.91,-95.8095161384487,37.031015412844
52.89,-95.8002421517932,37.031015412844
52.7500000000001,-95.7909681651376,37.031015412844
52.5700000000001,-95.7816941784821,37.031015412844
47.85,-95.7260502585488,37.031015412844
48.05,-95.7167762718933,37.031015412844
48.49,-95.7075022852377,37.031015412844
50.17,-95.6982282985822,37.031015412844
49.89,-95.6889543119266,37.031015412844
47.95,-95.6796803252711,37.031015412844
47.27,-95.6704063386155,37.031015412844
46.83,-95.66113235196,37.031015412844
46.83,-95.6518583653044,37.031015412844
49.6900000000001,-95.6333103919933,37.031015412844
49.6900000000001,-95.6240364053378,37.031015412844
48.85,-95.6147624186822,37.031015412844
48.83,-95.6054884320267,37.031015412844
48.6900000000001,-95.5962144453711,37.031015412844
50.15,-95.5591184987489,37.031015412844
50.0700000000001,-95.5498445120934,37.031015412844
49.91,-95.5405705254379,37.031015412844
49.77,-95.5312965387823,37.031015412844
49.2500000000001,-95.5220225521268,37.031015412844
49.31,-95.5127485654712,37.031015412844
49.05,-95.5034745788157,37.031015412844
48.45,-95.4942005921601,37.031015412844
47.91,-95.4849266055046,37.031015412844
48.55,-95.4478306588824,37.031015412844
48.55,-95.4385566722269,37.031015412844
52.71,-95.3272688323603,37.031015412844
52.0700000000001,-95.3179948457047,37.031015412844
51.35,-95.3087208590492,37.031015412844
50.83,-95.2994468723937,37.031015412844
50.15,-95.2901728857381,37.031015412844
49.6300000000001,-95.2808988990826,37.031015412844
50.45,-95.271624912427,37.031015412844
50.71,-95.2623509257715,37.031015412844
49.73,-95.2530769391159,37.031015412844
49.83,-95.2438029524604,37.031015412844
49.43,-95.2345289658048,37.031015412844
48.79,-95.2252549791493,37.031015412844
48.89,-95.2159809924937,37.031015412844
49.65,-95.2067070058382,37.031015412844
50.45,-95.1974330191826,37.031015412844
50.27,-95.1881590325271,37.031015412844
48.7500000000001,-95.1788850458716,37.031015412844
48.31,-95.169611059216,37.031015412844
47.85,-95.1603370725605,37.031015412844
46.17,-95.1510630859049,37.031015412844
47.05,-95.1417890992494,37.031015412844
46.51,-95.1325151125938,37.031015412844
45.6300000000001,-95.1232411259383,37.031015412844
46.65,-95.1139671392827,37.031015412844
48.27,-95.1046931526272,37.031015412844
48.39,-95.0954191659716,37.031015412844
49.11,-95.0861451793161,37.031015412844
49.1300000000001,-95.0768711926606,37.031015412844
49.81,-95.067597206005,37.031015412844
48.37,-95.0583232193495,37.031015412844
47.87,-95.0490492326939,37.031015412844
48.49,-95.0397752460384,37.031015412844
48.93,-95.0305012593828,37.031015412844
48.03,-95.0212272727273,37.031015412844
46.6900000000001,-95.0119532860717,37.031015412844
46.01,-95.0026792994162,37.031015412844
46.39,-94.9934053127606,37.031015412844
47.49,-94.9841313261051,37.031015412844
48.35,-94.9748573394495,37.031015412844
49.11,-94.965583352794,37.031015412844
48.27,-94.9377613928274,37.031015412844
48.31,-94.9284874061718,37.031015412844
47.87,-94.9192134195163,37.031015412844
48.33,-94.9099394328607,37.031015412844
49.37,-94.9006654462052,37.031015412844
48.27,-94.8913914595496,37.031015412844
46.83,-94.8821174728941,37.031015412844
47.53,-94.8728434862385,37.031015412844
47.65,-94.863569499583,37.031015412844
47.33,-94.8542955129274,37.031015412844
47.89,-94.8450215262719,37.031015412844
49.39,-94.8264735529608,37.031015412844
48.23,-94.8171995663053,37.031015412844
47.45,-94.8079255796497,37.031015412844
46.61,-94.7986515929942,37.031015412844
45.99,-94.7893776063386,37.031015412844
47.67,-94.7801036196831,37.031015412844
46.85,-94.7708296330275,37.031015412844
45.59,-94.761555646372,37.031015412844
44.77,-94.7522816597164,37.031015412844
45.93,-94.7430076730609,37.031015412844
47.77,-94.7337336864053,37.031015412844
48.7500000000001,-94.7244596997498,37.031015412844
48.95,-94.7151857130942,37.031015412844
48.77,-94.7059117264387,37.031015412844
46.7500000000001,-94.6873637531276,37.031015412844
46.01,-94.6780897664721,37.031015412844
45.27,-94.6688157798165,37.031015412844
46.81,-94.659541793161,37.031015412844
48.05,-94.6502678065054,37.031015412844
47.43,-94.6409938198499,37.031015412844
44.99,-94.6317198331943,37.031015412844
43.91,-94.6224458465388,37.031015412844
46.05,-94.6131718598832,37.031015412844
46.87,-94.6038978732277,37.031015412844
45.27,-94.5946238865721,37.031015412844
45.5700000000001,-94.5760759132611,37.031015412844
45.83,-94.5668019266055,37.031015412844
43.95,-94.55752793995,37.031015412844
44.17,-94.5482539532944,37.031015412844
43.95,-94.5389799666389,37.031015412844
43.97,-94.5297059799833,37.031015412844
44.65,-94.5204319933278,37.031015412844
45.1300000000001,-94.5111580066722,37.031015412844
47.1300000000001,-94.5018840200167,37.031015412844
47.95,-94.4926100333611,37.031015412844
46.31,-94.4833360467056,37.031015412844
42.65,-94.47406206005,37.031015412844
44.27,-94.4647880733945,37.031015412844
45.2500000000001,-94.3905961801501,37.031015412844
45.93,-94.3813221934946,37.031015412844
42.59,-94.372048206839,37.031015412844
43.6900000000001,-94.3627742201835,37.031015412844
44.0700000000001,-94.3535002335279,37.031015412844
43.5700000000001,-94.3442262468724,37.031015412844
49.7500000000001,-93.2777177814846,37.031015412844
