log_price,long,lat
9.71414138080521,513827.236643362,224037.347388306
11.05089000537367,505288.345038334,228565.672731033
10.968198289528557,506630.105174637,228267.148213502
11.931635799828411,501402.99921623,215202.542895166
9.22029070282935,512462.82019144,218477.545297257
8.229511118964457,510171.008339642,219952.688990979
10.46310334047155,508895.297648218,224606.1654642
11.156250521031495,509955.34613221,226659.839318505
11.231887935237117,510363.219633141,225654.441989787
10.924138299734526,509197.727610558,224606.931150762
11.089805421623344,507682.788373184,226629.737574876
10.968198289528557,506275.530859449,220490.624033287
12.542544882151386,503199.694581183,226166.185517403
11.642812725804651,503774.991138219,216352.582894597
11.156250521031495,508195.873870255,216207.103002861
11.00043178410354,510388.47220662,225858.953838357
11.884489021402713,504537.772958498,215319.540480418
10.545341438708522,509217.774841177,222726.844491922
11.356271654924852,505185.707358139,213148.477377423
10.404262840448617,508278.795206193,216740.316415838
11.429543856031176,507278.524459324,225016.841582319
10.968198289528557,505115.153639641,220651.305726814
11.231887935237117,508892.484659189,226558.026798882
13.06048797368624,503423.009997517,227958.446004459
11.48246625748552,502346.777750142,220850.605234333
8.517193191416238,514048.500048532,222687.506374376
10.203592144986466,514443.67017588,224452.696372527
9.769956159911606,511848.046564227,218346.024716977
9.615805480084347,515581.938921931,220922.559253413
11.703545824578878,505015.447921873,227769.702805608
12.072541252905651,498949.909570571,216108.158745103
12.13110661304026,497694.165086554,216048.970479488
10.757902880692196,508005.285289043,226039.715437111
11.225243392518449,507385.856875151,228873.0546408
10.689669599063263,511632.243899615,225681.759386487
10.714417768752456,510525.752454844,225825.159685687
11.682668239557325,506612.084491353,222833.525416297
10.950806546816688,507981.556280688,225875.290135315
10.896739325546411,509463.041285115,223834.643662293
11.211820372186306,506890.360568461,215551.494766627
11.097410021008562,502554.340995092,220207.357750012
10.976782033219948,508032.345426057,226946.755811835
10.819778284410283,504558.300218021,219668.590409555
10.799575577092764,508962.651647368,223762.036272162
12.24288661865289,498733.956578206,222138.904244485
12.206072645530174,504532.49213572,227955.540941396
11.5963470731093,505119.450080703,227200.292889497
10.341742483467284,511253.852107863,226082.803919667
9.464982590349765,510650.07162007,220642.214108666
10.714417768752456,509403.856556368,224864.272978511
12.072541252905651,503611.302812983,225070.599345988
11.156250521031495,504321.072737632,213379.503016241
11.134589024250316,503258.558862054,221578.61262179
11.03488966402723,503222.691521889,210729.635220155
11.901583454762012,506234.53141662,223103.305080006
12.300928176542852,496761.637428674,218790.611201609
11.198214720130528,509604.032160574,217139.570784032
12.072541252905651,498745.120667858,219556.893045967
10.325481962595504,513879.181528682,223502.352447682
11.994734139665727,499547.05692274,222756.084917515
11.74957736630923,500190.823256134,223484.869841631
11.141861783579396,502250.291382786,221957.772506517
10.60905725309463,514511.8255472,219275.866051284
11.00043178410354,510909.721354788,225968.834539734
11.082142548877776,506297.915873445,213919.78636735
11.26446410567173,504177.199739621,217673.157409405
10.571316925111784,508216.28254105,221721.209001679
11.346870880640148,507756.733919307,225989.774986196
11.082142548877776,509505.865446217,229071.460361195
11.812289042195848,500033.745974006,225214.058858973
11.401993904262946,501333.729370135,222586.860161081
10.799575577092764,500938.673798827,224582.733036341
9.680344001221918,510509.745064831,219232.640344735
11.320553572322773,506861.421809805,216097.344208735
10.043249494911286,512761.701931364,218835.159659389
11.33857207782545,506377.181384372,214920.638993959
11.542484267211773,508933.972985563,216387.753112515
9.64859530290734,508961.685228463,220847.447843342
9.210340371976184,509653.160323982,222971.444666753
10.913268627497622,508862.447420818,218853.361282864
11.089805421623344,502557.886197576,221086.582789851
8.779557455883728,510504.575817339,220862.487332657
11.296012463406656,487881.227097917,217528.290000165
11.002099841204238,504360.978674366,213896.354219848
12.225875272826354,504532.593777371,227893.669368035
10.06475570013225,509443.294360819,224367.940130126
11.607326140391711,491461.834046753,220246.753213611
11.982303898822046,498830.389895444,219540.821116359
11.06663836234181,508091.529835521,216538.752032459
10.968198289528557,507564.619748077,226586.810778496
11.608235644774552,503052.245520632,222872.286554308
10.571316925111784,514946.927833682,224438.453351369
12.337100907936575,496328.315324296,218967.615322475
11.25156070083582,504892.18866571,213687.345945989
12.100712129872347,504481.389936579,227955.546870728
11.238488619268468,511922.836345062,227523.751391056
11.27720313144916,506801.738012586,215675.032555534
12.855790268162783,498481.051362689,227592.685258974
10.221941283654663,514155.743230562,217325.857094096
11.512925464970229,489515.379879471,225142.792469525
9.392661928770137,508918.651057751,220710.810653669
10.736396675471232,509046.876884699,224037.336139643
10.950806546816688,507059.353703509,227498.538464375
10.819778284410283,510548.392629086,224946.384249639
10.571316925111784,509851.555030763,229233.66203655
10.596634733096073,509987.629294949,218695.274362792
10.854179711127616,511753.116953098,227084.730065301
10.778956289890028,503638.740705217,210843.181281136
11.198214720130528,502022.668426963,211192.986046215
11.097410021008562,506975.200295425,225055.599497717
12.931202871943167,495180.962058915,218793.801663614
11.383955083673268,507236.476616292,215934.158628221
11.77528972943772,503087.748903372,225893.651675048
11.09133097493218,510301.220291162,226047.194100673
10.721062311471126,511132.128823637,224972.982796847
10.654903641220049,508818.384408419,220508.13631676
10.950806546816688,497829.762422654,218263.789500554
12.611537753638338,501278.96638834,226705.453217409
11.661345470088502,496042.812543273,222978.790944132
9.472704636443671,514448.822388134,223660.231245731
10.831706855275558,499895.407559541,219052.444393835
9.798127036878302,510366.65445898,220689.912787549
11.982929094215963,509178.650051736,229023.564325983
11.917723684090689,502214.269278072,215725.183694762
10.81777628173961,509131.803990507,224795.029252142
10.373491181781864,508951.304500726,219247.780344885
10.819778284410283,510296.652539459,226364.705426676
11.406453220459712,507118.879298117,215747.391792466
11.507912923146684,492172.101168934,198949.538062609
11.33857207782545,507272.987000166,225424.22832939
11.982929094215963,506182.77247377,223396.768771278
11.73526869611367,499484.525449047,225163.881490195
11.362102575235644,506133.334916891,215917.551882877
11.456355113481834,506448.203681081,214472.324581358
10.275051108968611,499079.22237288,217231.771068084
10.477287975463508,515039.151999141,217989.683699207
11.862877863148134,496575.880539034,219147.696195772
11.1004357419251,506812.074867889,216045.661278882
9.740968623038354,515026.788613991,222503.386111603
10.757902880692196,511003.163902783,226745.885533701
11.198214720130528,508733.836188387,216640.843233882
10.292145542327912,514511.632658276,219330.293916233
10.968198289528557,506874.350519625,213715.450245009
12.388394202324127,507569.215341626,213476.776767731
11.589886506106357,497537.540817169,215825.805730008
12.089538829274222,503764.755507766,225874.648544519
11.522875795823396,504434.865038606,224724.261372802
11.119882876860622,501296.066858658,224846.56131782
11.37366339763672,508919.254201078,225579.888018681
10.950806546816688,508987.109252234,218407.394128661
10.789319076925574,504946.783848753,220772.579049148
10.976782033219948,507921.482338242,225956.693187159
11.332601910838946,505289.771482977,213454.569485543
11.773750083252128,505027.271548955,215958.797627432
10.6689553946757,508932.554699806,224921.152814381
10.350382470407432,509336.991595663,224517.108046083
12.230765258120543,498200.976276218,207903.515137952
12.301382825334498,496047.018294387,218457.685255695
12.458774999085929,498389.52529897,222996.340834588
10.789319076925574,507952.747418803,226433.036260855
10.915088464214609,509649.970882704,226101.144667875
11.782952602183288,507307.337059792,223523.393612861
10.596634733096073,511886.153627546,223361.760207484
11.23875174254324,507047.957673568,229155.957529846
11.901583454762012,499529.82107302,225332.425779078
11.002099841204238,511859.084272077,226290.139279873
11.289781913656018,505550.025496339,226815.793213733
10.757902880692196,511962.00108793,226230.464624292
11.608235644774552,503521.627267352,222080.396670588
11.302204433654577,503551.169828378,219210.488449283
10.807705703176014,507948.334102094,218619.299751674
10.776870783399009,504499.265556277,220077.454588335
10.839580911706465,500147.966978033,219621.007697817
11.434963923500517,488393.894958348,228841.937997867
10.4341158035983,509544.649756604,221821.839958398
11.211820372186306,505838.683585878,213101.118126439
11.05089000537367,508082.591907295,216504.321392391
10.915088464214609,505649.404780799,226558.801636634
10.714417768752456,508213.944564159,215690.609215107
11.19684391799675,507690.336295179,224918.734633608
11.0037651205233,505910.955385744,226378.794600858
10.341742483467284,512493.086296815,224536.144710659
11.711776323715394,506114.802745935,223395.758892509
11.305286100191983,508667.848495804,216092.639761432
11.401993904262946,499824.686089199,219024.206204961
11.440354772135391,504004.64470297,228986.420014771
10.757902880692196,502389.274675095,220131.932004444
11.396391648714276,489897.558242457,210099.600352069
10.545341438708522,505559.859121073,216655.397153203
11.25156070083582,504146.39187348,213179.540346004
12.506177237980513,502416.96606195,226499.345166203
11.308358299228956,504743.829994294,229155.403550828
11.813030057420567,504313.266309564,225833.741737984
10.238959288823756,502864.39301017,229134.665845044
10.46310334047155,509988.414105122,223283.400710548
11.018629143155447,503817.401060229,219103.104752582
10.819778284410283,501633.474436185,220660.070509091
9.433483923290392,515255.624887429,218593.388082619
11.356271654924852,485175.728361658,198235.832087053
9.903487552536127,515296.002445634,219898.130114343
10.819778284410283,513084.581140909,227941.165224923
10.568749529606537,496932.697989978,206175.537355716
11.385092093460344,505800.354568134,223365.064249825
11.082142548877776,511896.808011028,227354.232016411
10.858998997563564,499863.5225259,225012.133099596
11.951180395901384,503854.901693151,215335.203558565
11.502875129116727,508694.435061272,215833.284598659
10.491274217438248,508225.268667457,225482.994481627
10.950806546816688,509067.122048805,224729.637995775
11.848683160653572,501560.664925357,215190.409757797
10.085809109330082,511143.564022935,218826.775749906
11.082142548877776,507197.325383023,223946.885801657
11.562667556865042,501525.237855116,229008.424662623
11.77528972943772,503875.447897975,215205.531547099
10.594131602877956,515051.165142038,218860.460727103
11.0958937204906,501326.363404023,224214.5656406
9.740968623038354,508920.295691488,220848.633090457
10.714417768752456,507952.487281336,226589.768413415
8.517193191416238,510597.909209313,221338.623018417
8.517193191416238,514468.353290727,223565.032748957
11.379394072345706,509774.09997759,217095.138927222
11.097410021008562,501039.621544293,224926.806424692
11.04452055708819,514665.519412267,217214.22459175
12.095141084822892,486608.028601087,205526.872356756
11.736069016284436,502008.461337961,217805.041036943
9.998797732340453,510553.973751942,223283.632717128
11.652687407345388,505327.511171553,223922.704908272
11.177452728682098,507759.530043,216881.618949479
10.819778284410283,514761.810408216,217230.42191504
11.401993904262946,500785.973025315,226923.000783678
11.744830521953013,503445.434308094,222288.898605677
11.184421397998191,505729.010472724,213596.143973525
10.74483919774579,507851.848274982,226432.539180774
11.877568578558138,503182.924901566,226282.040580966
10.858998997563564,508975.695700404,224729.450682902
11.002099841204238,508289.185882031,225270.253848994
9.305650551780507,511049.431515029,223761.499967013
8.517193191416238,514402.951887653,222142.168863336
11.571194373094205,505008.124527079,227725.256590727
10.819778284410283,501828.222225227,220688.093045083
11.089805421623344,511503.851338916,222981.646628373
10.404262840448617,509563.555406185,224864.392480131
11.49272275765271,501236.406318391,218858.040135829
10.373491181781864,509466.487987262,223997.548011478
9.093806555720231,512839.444158303,219070.922927897
10.839580911706465,508768.915133688,218598.399507622
12.190959007720126,498833.44612254,222996.363728962
11.289781913656018,507679.760392848,225612.649989503
9.51044496442652,512674.065599516,224096.664512221
8.517193191416238,514426.524540039,218902.888745733
10.16585181700362,515011.97409855,219584.88972867
11.2708539037705,507868.024705449,225293.247270726
10.858998997563564,507999.804242931,218215.339982027
13.142166004700508,503897.289824828,227942.819631194
11.141861783579396,506912.009894309,214689.84952811
11.238488619268468,514566.441355541,228565.144142221
11.097410021008562,501374.727423746,219827.069296789
12.170445467887022,499023.697021515,222165.305420175
12.505806799006097,504176.253891656,228300.689129422
10.778956289890028,510030.84428229,225040.750838911
11.149082031552885,506874.992596119,214774.7386369
12.250089530946948,498417.676409689,227298.880240364
12.765688433465597,503184.946550459,225896.79786083
10.505067539570582,515540.419886061,220704.78340925
10.79343430907068,515024.16196765,224698.573992807
11.03488966402723,511689.521663091,227351.308417531
11.23453343942554,508424.955124422,229285.959809276
10.621327345686446,509039.164493358,224837.509367214
10.085809109330082,514616.556680632,217792.818303303
12.180754837545884,492864.044599925,205589.17375664
11.71831229469518,505679.600092103,212519.051692915
10.46310334047155,508592.191732401,223837.333960273
11.407564949312402,505612.370174061,226329.020770029
9.60911649193355,513448.145712132,224124.60656934
12.185869938212656,496682.769019649,219145.842368789
9.792555991828849,511685.041782632,218353.002114159
9.239899174217728,513424.493414425,223572.515259038
11.725129396246052,500232.751371093,215142.866302914
10.621327345686446,508893.616218599,224790.683123511
9.846917201047734,511154.199061629,218578.8417693
11.198214720130528,503865.78616772,218962.288388638
11.751942365440728,506240.656067351,227316.793898177
11.018629143155447,508480.073152466,227691.530525952
11.652687407345388,512080.605268339,229080.01744332
10.778956289890028,509575.658468028,218242.100858619
11.289781913656018,505389.369963548,223844.923040485
9.210340371976184,514202.930524215,219253.960118959
9.740968623038354,512900.889258239,223971.31386931
11.763684183317412,502799.703438087,223798.261691104
11.440354772135391,507334.665806854,224496.733876048
11.626254150277232,505733.819203113,215394.791540446
10.941995917134532,506842.314039055,228363.390961092
11.608235644774552,505079.745181112,213457.974328373
10.768484990022731,500629.863882333,221005.734540119
10.858998997563564,513142.272957896,227824.289052504
11.300969103046585,501726.755397524,223360.621133265
11.26446410567173,506544.917975456,214685.672894269
10.404262840448617,513683.52997807,223394.378605815
9.210340371976184,515076.108093409,219440.300802738
8.987196820661973,511263.661428243,219128.426710298
11.84939770159144,504449.626568991,215470.202926719
9.546812608597396,513633.067198826,224087.860567282
11.694413341015606,499415.656753939,208012.358661444
10.596634733096073,501022.898274928,220888.182330763
11.77452020265869,491961.001622167,219994.054142532
9.472704636443671,511129.434417848,220171.824288854
9.740968623038354,511706.312929468,221241.205313112
9.568014816248,510907.399468132,220722.248048363
11.302204433654577,512463.350380462,226475.543509191
10.23995978915734,514199.573999506,219872.897339957
10.714417768752456,508337.308080514,221562.176969023
11.018629143155447,514223.561288395,224632.790411448
11.275936506833965,508913.209746719,216799.648766241
10.645424897265505,508439.528646106,227420.126057607
11.461632170582678,503009.9494635,228880.34886605
10.799575577092764,508168.148487459,221669.501219576
11.37366339763672,512317.468280652,229034.942337272
11.302204433654577,507033.283781439,225358.648748965
10.966472663561088,507817.881391115,227743.11985814
11.8635823365834,496761.929386308,219145.494776862
10.257659366256744,508047.550658795,221526.296621818
11.440354772135391,500025.968839321,219117.625329824
11.156250521031495,509532.108214052,216986.185584553
11.23717196338372,504887.817106748,225174.615847169
9.680344001221918,514621.344565382,222191.803031198
10.747207591575448,510343.060504743,218493.947687936
10.46310334047155,510550.677136532,224814.176434431
11.27720313144916,507101.871457545,226346.239290739
11.149082031552885,506986.160633286,216216.705490537
11.99535161421452,507581.884554999,213581.245508283
10.505067539570582,514511.493666876,219396.383787276
11.385092093460344,505627.7973317,214105.7241683
10.46310334047155,501222.906748831,224218.304875261
10.950806546816688,508770.910574231,224925.181447992
11.56171562913966,506348.628216557,214846.476998124
10.647209019059009,502872.448718857,221366.390221295
10.46310334047155,515552.138466678,217188.985501291
8.85366542803745,511189.772050932,220132.321811168
11.512925464970229,505889.882172907,216926.57874916
10.203592144986466,511346.191179986,218113.545235083
8.85366542803745,511830.667397909,220450.405426595
11.401993904262946,503481.545643931,211256.453434688
11.127262984158245,505338.205296045,213030.30920982
11.25156070083582,508235.061159045,225012.79741061
11.350406535472452,500913.594774586,223983.592650441
11.59910316121128,507696.622940027,215255.423582029
13.04613007140474,498235.640984252,226064.238572762
10.4341158035983,510171.123209773,217413.776130235
10.757902880692196,509405.574644874,218496.910793105
8.594154232552366,514025.109682155,221893.494565202
10.749355820113736,509172.187331906,224795.079338828
12.323855681186558,495458.994021276,219733.612221015
11.971931340006424,496715.204434325,222288.182469033
10.985292722887856,512664.127317065,226482.011143478
10.047587896509883,512494.892909001,223414.602001771
11.931635799828411,511633.835285419,222096.801003317
11.296012463406656,508241.376346749,223258.94633796
10.858998997563564,509569.546936425,217811.213305827
11.074420502783864,511791.909219208,227030.275633135
10.532096211958502,509091.555797778,225404.227932545
10.799575577092764,501572.455445228,220436.191178903
10.896739325546411,510119.209194207,224962.125698771
12.128111104060462,499952.233449863,208323.515810454
10.353447900530844,515492.32984842,220409.333344781
10.23995978915734,514954.842172006,217629.019235724
11.211820372186306,505557.609271012,226221.433122186
11.26446410567173,504374.98101657,215182.838464503
11.314474526246393,499176.643161324,220467.71221224
11.082142548877776,505374.73620302,213370.159165063
11.589886506106357,496043.358983915,222929.686850299
11.326595886778737,508464.177907476,228549.467118071
11.018629143155447,509052.21100444,225001.626811539
10.362493427572325,509688.206811176,220350.542702898
11.14041145700175,505119.267411779,214013.487379406
10.23995978915734,515594.706277726,220178.666802629
11.00043178410354,506937.863033174,225254.126724777
11.05089000537367,505979.663999124,228919.018351441
10.87804719253426,511112.62627259,226990.688649426
10.915088464214609,499297.982033767,224404.807953556
11.580584113444043,512358.535375495,228363.211294268
10.819778284410283,508768.928410019,218586.181262681
11.332601910838946,501087.544408897,220276.052598534
11.11095424611632,510393.313778556,225617.19336079
12.341477282536376,495124.964000551,213130.880840822
12.400405114990264,498304.454805629,223219.907957526
11.957611286231677,499187.519494796,216025.219261758
9.740968623038354,510839.121393553,221946.788199684
10.271596874100524,512267.812887662,222416.562100822
9.615805480084347,513404.069246045,222795.46139125
11.184421397998191,508711.409514288,225689.131500697
11.406453220459712,508041.080319276,225217.965263996
11.95053502640496,512076.223857318,229240.35415793
10.657259354912508,511755.972252249,227312.734354071
10.558413520275876,505145.753086589,228645.844960164
11.344506813345266,506937.804519167,213056.758386091
12.133501952695338,500914.928833901,225868.999486968
10.976782033219948,502355.975870183,220722.966973668
11.127262984158245,506043.683960744,212940.300090091
10.915088464214609,508920.543028397,225131.791952765
9.998797732340453,512034.287192433,223903.230358439
10.858998997563564,507479.05729464,225973.759196115
9.159047077588632,515160.894769454,223602.33820105
10.896739325546411,508129.099490131,222085.858745437
10.747207591575448,513058.188198714,224506.696971458
10.46310334047155,494949.803371468,215496.080207815
11.362102575235644,501287.766387075,219080.825220898
11.022719128406973,509269.165853758,227790.367053191
11.080448807615214,509763.492337076,217368.620729664
11.25156070083582,507653.546981112,225188.117356228
11.156250521031495,511162.509954204,225428.131039258
10.858998997563564,503031.229623925,221790.910292905
10.126631103850338,513690.886544436,224209.466136672
10.373491181781864,502703.859640232,221772.073181485
10.714417768752456,515010.694063351,217387.673016302
11.238488619268468,507785.339928064,224984.395077814
12.367340793126296,501263.232098285,214856.556952658
11.33857207782545,507875.256737793,226630.62462202
10.341742483467284,507205.447848461,226862.087229985
11.127262984158245,508674.566614148,224957.49385954
8.85366542803745,514079.807871162,223200.742166559
10.596634733096073,503772.415330896,226866.91067125
11.813030057420567,506523.54167045,226331.892462892
10.896739325546411,506274.879781256,220414.324206173
9.159047077588632,514462.65625296,218857.590043701
9.472704636443671,511298.10729584,221894.517425228
11.522875795823396,508280.747878166,216320.325450586
11.018629143155447,512193.59371204,226368.281299564
10.17542126801977,509055.350773493,225371.914007025
10.680516217076775,504945.619872669,220256.984845328
10.03889218954233,515248.991765186,219053.527102444
11.686878772093667,504091.26987583,229162.444209649
12.025749091398891,499765.098886454,223002.772862544
11.34922937229944,504212.241230989,215455.555073326
12.314927050442256,498543.179328713,215434.048129978
11.23717196338372,506446.962274,215723.574287507
12.538967060803502,498331.586456119,227356.73574878
11.104957226643943,506903.940568912,214411.272176418
10.819778284410283,511510.977622139,226606.386141774
10.275051108968611,508381.317210418,228307.698285279
10.712193073730344,511239.128310624,225729.65243984
11.461632170582678,503387.563680565,216712.935714611
10.308952660644293,515040.250905648,217834.169958767
11.27720313144916,505006.978396917,219660.822262147
11.169025712520218,508289.80269543,228224.546733843
10.714417768752456,504766.800938101,219969.310484868
10.778956289890028,508030.828338743,224132.440762484
10.477287975463508,513355.289181961,224786.60837852
11.44571671527678,507496.216466123,224295.07082369
10.221941283654663,506476.7367742,218127.928083202
12.531772785169476,495597.904132638,219734.058557712
11.904967552746252,503333.379682743,210684.290180728
11.522875795823396,505165.829317933,227099.606197294
8.699514748210191,510395.600192116,220740.205400111
10.776870783399009,501828.810490716,220756.285476059
10.896739325546411,504500.193844224,212787.909542275
11.356271654924852,504235.07003145,213422.1761952
9.464982590349765,515269.682053923,220963.181911064
10.680516217076775,511996.442601191,226002.008918464
10.491274217438248,514331.795852767,220070.379768361
11.982303898822046,503615.566293254,224814.733103245
11.082142548877776,505547.857551438,229124.121763007
10.915088464214609,508069.209367567,229008.988014716
10.691944912900398,503152.984463917,220757.728027961
11.48246625748552,506568.130603002,222589.169670148
11.652687407345388,505386.203685893,212783.659785834
10.829728615263452,501573.431168127,221448.965900998
12.05524975579559,504446.065584479,228060.313807551
10.126631103850338,514985.249393468,219864.439164029
11.288531131754366,512160.583669161,223460.290962676
8.987196820661973,509921.977708448,223875.9209683
11.104957226643943,504232.422576532,213341.461328615
10.085809109330082,514985.570187506,219834.890058178
10.858998997563564,511618.491570227,226131.782710419
10.596634733096073,515325.815817568,217701.438423735
10.568749529606537,499909.793834238,213086.333722215
11.258033215341438,507480.061404756,226431.381222166
10.596634733096073,509328.474587212,225415.26071012
11.156250521031495,508116.408906847,216521.998721243
10.799575577092764,513270.680187136,224896.916196453
12.516963303118835,496801.666588233,218751.499277966
11.325390341123386,508738.786548509,216723.086012492
11.719939634354557,500915.755478053,215985.796096677
11.652687407345388,505890.516694545,217020.649726077
12.190705168399052,491159.038605429,208631.548126151
11.812289042195848,496888.317599585,222043.463701459
11.790557201568507,506283.32189349,223547.533043573
11.300969103046585,504704.012973548,229069.951952988
10.747207591575448,508408.278913667,216736.24005882
11.643953727376632,503976.46500566,213763.469362765
9.132378830506472,511645.646283721,220794.204616224
10.905955980651337,511143.402549395,226295.309965175
11.580584113444043,503498.229958574,225320.913450383
10.357742824813725,508990.995058273,225372.054000415
11.082142548877776,509303.767977106,216762.77605647
10.714417768752456,500093.87782304,219826.241296862
11.874090314181814,503350.208950926,216254.475548726
11.231887935237117,507954.634582355,224565.934760309
11.84939770159144,504312.136797637,224933.146539755
10.799575577092764,510432.902552346,225263.04018727
11.472103470449971,508548.906274458,216551.199270044
9.769956159911606,513593.148507882,224623.937247103
9.35010231435134,511474.491734185,220339.775622251
11.429543856031176,488376.098157922,228474.865738458
10.571316925111784,514094.231175074,224476.149194839
11.701063407085623,500337.318157603,215666.812131754
11.862877863148134,506634.306269838,222061.267015864
12.218495165528733,499553.91273156,207894.934514424
9.95227771670556,511886.380886787,223792.282733947
10.950806546816688,511073.151842436,227233.651244838
11.184421397998191,505852.933473793,224780.267490975
12.631340380934516,498073.660006936,222489.035148099
11.869900363917958,500529.183359558,226061.107415733
11.6784399034478,509370.563841955,229145.126954099
11.25156070083582,507036.042163113,228849.425078214
10.933106969717286,508120.100345723,215943.485195716
11.082142548877776,515138.520514948,224502.41195773
10.596634733096073,513616.824953221,217522.842081552
9.392661928770137,512257.204511285,219579.314015727
10.545341438708522,506292.953697444,218204.159565154
11.472103470449971,507315.214008844,214263.068004464
11.677592086525465,504507.018385614,225689.900817251
10.526748605631909,506718.980224003,218573.77475677
10.471638242921388,509430.964332288,224774.63005144
10.51596683002862,510230.008782784,225425.050607545
11.703545824578878,505174.532827776,214759.952416765
10.922334872735377,515149.991432987,218995.814068212
11.357440562129833,507117.953863275,216151.264462916
11.119882876860622,500662.652394981,223396.647820875
11.474704252150032,506160.446922077,226424.105619862
11.512925464970229,505849.578731057,226582.305612318
10.799575577092764,509762.921135565,226032.760977309
11.379394072345706,506824.771686486,216008.622316672
11.350406535472452,507849.743742865,224712.219085339
11.289781913656018,504630.246207273,212363.906492597
11.461632170582678,505929.52187325,224939.779928867
10.905955980651337,511964.460655858,226062.599624617
9.903487552536127,492805.859800975,218573.306675937
11.695247021764184,503738.556582026,227747.093812128
8.987196820661973,509879.697508372,220501.113549288
11.225243392518449,506951.524182976,215549.156649354
11.289781913656018,506114.524482,212910.617568212
10.468801361586188,511460.569066356,225619.649464992
9.210340371976184,509923.237500477,220807.581966138
10.968198289528557,508382.271314884,225013.159825047
10.959540226785442,507908.648000595,218295.578874545
11.218554404367652,506200.04955571,214962.908246005
10.714417768752456,508182.663799167,218190.035160336
10.918718232265189,508858.459905518,227302.221654632
